student_number,ansession,program,term,semester,state,count
0F404BA394203B9BE3B6D4B143CF8EC2FEAC39A24FE8E6131C9EE4235339CE12,20131,200B0,6,Winter,Graduated,6
0F5146A1B38C3C1E3B80B5F72DA420B0049FA3E4F74F4AD1C8063638F7E77DDF,20153,Pure,1,Fall,Fall-Pure-1,1
0F5146A1B38C3C1E3B80B5F72DA420B0049FA3E4F74F4AD1C8063638F7E77DDF,20161,Pure,2,Winter,Winter-Pure-2,2
0F5146A1B38C3C1E3B80B5F72DA420B0049FA3E4F74F4AD1C8063638F7E77DDF,20163,Pure,3,Fall,Fall-Pure-3,3
0F5A4E35331410568400C3E8EA5007FF5CC8646D71169234FCD234644BCE9260,20133,Pure,1,Fall,Fall-Pure-1,1
0F5A4E35331410568400C3E8EA5007FF5CC8646D71169234FCD234644BCE9260,20141,Pure,2,Winter,Winter-Pure-2,2
0F5A4E35331410568400C3E8EA5007FF5CC8646D71169234FCD234644BCE9260,20143,Pure,3,Fall,Fall-Pure-3,3
0F5A4E35331410568400C3E8EA5007FF5CC8646D71169234FCD234644BCE9260,20151,Pure,4,Winter,Winter-Pure-4,4
0F5A4E35331410568400C3E8EA5007FF5CC8646D71169234FCD234644BCE9260,20151,200B0,5,Winter,Graduated,5
0F5BA1434A740B41BF390DB8D7FFFAF3AB37961C2CFE4D4F4DD31604262C644A,20123,Pure,1,Fall,Fall-Pure-1,1
0F5BA1434A740B41BF390DB8D7FFFAF3AB37961C2CFE4D4F4DD31604262C644A,20131,Pure,2,Winter,Winter-Pure-2,2
0F5BA1434A740B41BF390DB8D7FFFAF3AB37961C2CFE4D4F4DD31604262C644A,20133,Pure,3,Fall,Fall-Pure-3,3
0F5BA1434A740B41BF390DB8D7FFFAF3AB37961C2CFE4D4F4DD31604262C644A,20141,Pure,4,Winter,Winter-Pure-4,4
0F5BA1434A740B41BF390DB8D7FFFAF3AB37961C2CFE4D4F4DD31604262C644A,20141,200B0,5,Winter,Graduated,5
0F61D5613EFEA5170AD389468C1CDACFF0E200C1C1D7F28E9DAB5181DF154F90,20123,Health,1,Fall,Fall-Health-1,1
0F61D5613EFEA5170AD389468C1CDACFF0E200C1C1D7F28E9DAB5181DF154F90,20131,Health,2,Winter,Winter-Health-2,2
0F61D5613EFEA5170AD389468C1CDACFF0E200C1C1D7F28E9DAB5181DF154F90,20133,Health,3,Fall,Fall-Health-3,3
0F61D5613EFEA5170AD389468C1CDACFF0E200C1C1D7F28E9DAB5181DF154F90,20141,Health,4,Winter,Winter-Health-4,4
0F61D5613EFEA5170AD389468C1CDACFF0E200C1C1D7F28E9DAB5181DF154F90,20141,200B0,5,Winter,Graduated,5
0F629554A4BF2904F5FABE12AB70715187D69A8678F0570BA0234FB507382427,20143,DSP,1,Fall,Fall-DSP-1,1
0F629554A4BF2904F5FABE12AB70715187D69A8678F0570BA0234FB507382427,20151,DSP,2,Winter,Winter-DSP-2,2
0F629554A4BF2904F5FABE12AB70715187D69A8678F0570BA0234FB507382427,20151,DSP,2,Winter,Out,3
0F6B5306005499BF9E10078BE1782D7B6546A7FEBA3D6BAF267270A5BB4F74BB,20163,Pure,1,Fall,Fall-Pure-1,1
0F6E9168290FDC465FA9215997FB258E7B440B1F4428B7D89D3F049A9BC20E54,20133,Pure,1,Fall,Fall-Pure-1,1
0F6E9168290FDC465FA9215997FB258E7B440B1F4428B7D89D3F049A9BC20E54,20141,Pure,2,Winter,Winter-Pure-2,2
0F6E9168290FDC465FA9215997FB258E7B440B1F4428B7D89D3F049A9BC20E54,20143,Pure,3,Fall,Fall-Pure-3,3
0F6E9168290FDC465FA9215997FB258E7B440B1F4428B7D89D3F049A9BC20E54,20151,Pure,4,Winter,Winter-Pure-4,4
0F6E9168290FDC465FA9215997FB258E7B440B1F4428B7D89D3F049A9BC20E54,20151,200B0,5,Winter,Graduated,5
0F7240E408D67625D8C10B768D1EBF28737DE63EDFD25B790C9A81B45FC69558,20103,Pure,1,Fall,Fall-Pure-1,1
0F7240E408D67625D8C10B768D1EBF28737DE63EDFD25B790C9A81B45FC69558,20111,Pure,2,Winter,Winter-Pure-2,2
0F7240E408D67625D8C10B768D1EBF28737DE63EDFD25B790C9A81B45FC69558,20113,Pure,3,Fall,Fall-Pure-3,3
0F7240E408D67625D8C10B768D1EBF28737DE63EDFD25B790C9A81B45FC69558,20121,Pure,4,Winter,Winter-Pure-4,4
0F7240E408D67625D8C10B768D1EBF28737DE63EDFD25B790C9A81B45FC69558,20121,200B0,5,Winter,Graduated,5
0F7D1584A9DF4FB48888262D3892ACD549C01B10BEB81C11429920B5BC655040,20153,Enviro,1,Fall,Fall-Enviro-1,1
0F7D1584A9DF4FB48888262D3892ACD549C01B10BEB81C11429920B5BC655040,20153,Enviro,1,Fall,Out,2
0F7F3B767D5B3E8B3981178449FA6A0837B32139184E57A477221AAFC18621BC,20133,Enviro,1,Fall,Fall-Enviro-1,1
0F7F3B767D5B3E8B3981178449FA6A0837B32139184E57A477221AAFC18621BC,20141,Pure,2,Winter,Winter-Pure-2,2
0F7F3B767D5B3E8B3981178449FA6A0837B32139184E57A477221AAFC18621BC,20143,Pure,3,Fall,Fall-Pure-3,3
0F7F3B767D5B3E8B3981178449FA6A0837B32139184E57A477221AAFC18621BC,20151,Pure,4,Winter,Winter-Pure-4,4
0F7F3B767D5B3E8B3981178449FA6A0837B32139184E57A477221AAFC18621BC,20151,200B0,5,Winter,Graduated,5
0F87C7B706FE901256DB531438D1F67B5B8D44B5763DB83E3934132A02CF81DF,20113,Health,1,Fall,Fall-Health-1,1
0F87C7B706FE901256DB531438D1F67B5B8D44B5763DB83E3934132A02CF81DF,20121,Health,2,Winter,Winter-Health-2,2
0F87C7B706FE901256DB531438D1F67B5B8D44B5763DB83E3934132A02CF81DF,20123,Health,3,Fall,Fall-Health-3,3
0F87C7B706FE901256DB531438D1F67B5B8D44B5763DB83E3934132A02CF81DF,20131,Health,4,Winter,Winter-Health-4,4
0F87C7B706FE901256DB531438D1F67B5B8D44B5763DB83E3934132A02CF81DF,20131,200B0,5,Winter,Graduated,5
0F9C2E52272A5DEE563BA9BFA82176DB14C27FA67A80A32F4EBB3C7424C6C959,20133,Health,1,Fall,Fall-Health-1,1
0F9C2E52272A5DEE563BA9BFA82176DB14C27FA67A80A32F4EBB3C7424C6C959,20141,Health,2,Winter,Winter-Health-2,2
0F9C2E52272A5DEE563BA9BFA82176DB14C27FA67A80A32F4EBB3C7424C6C959,20143,Health,3,Fall,Fall-Health-3,3
0F9C2E52272A5DEE563BA9BFA82176DB14C27FA67A80A32F4EBB3C7424C6C959,20151,Health,4,Winter,Winter-Health-4,4
0F9C2E52272A5DEE563BA9BFA82176DB14C27FA67A80A32F4EBB3C7424C6C959,20151,200B0,5,Winter,Graduated,5
0FA7636CA78ED784CE47A9747A7C605C6EB478B0F3C68ABA6C28F1F2F2A278A9,20103,Health,1,Fall,Fall-Health-1,1
0FA7636CA78ED784CE47A9747A7C605C6EB478B0F3C68ABA6C28F1F2F2A278A9,20103,Health,1,Fall,Out,2
0FB5FE8600939585A93A016B0637D44B4E6926E00571CD67DBDACEB59E1497C4,20153,Health,1,Fall,Fall-Health-1,1
0FB5FE8600939585A93A016B0637D44B4E6926E00571CD67DBDACEB59E1497C4,20161,Health,2,Winter,Winter-Health-2,2
0FB5FE8600939585A93A016B0637D44B4E6926E00571CD67DBDACEB59E1497C4,20163,Health,3,Fall,Fall-Health-3,3
0FBC33B5672D26ED91C5B128A7F861741437FF334B693481FD08677F73FB9C13,20163,Pure,1,Fall,Fall-Pure-1,1
0FCBE30C931EE0EA3DBBA2E5298CA527B47617DF61124BAB53A5446AB309A4F4,20103,Health,1,Fall,Fall-Health-1,1
0FCBE30C931EE0EA3DBBA2E5298CA527B47617DF61124BAB53A5446AB309A4F4,20111,Health,2,Winter,Winter-Health-2,2
0FCBE30C931EE0EA3DBBA2E5298CA527B47617DF61124BAB53A5446AB309A4F4,20113,Health,3,Fall,Fall-Health-3,3
0FCBE30C931EE0EA3DBBA2E5298CA527B47617DF61124BAB53A5446AB309A4F4,20121,Health,4,Winter,Winter-Health-4,4
0FCBE30C931EE0EA3DBBA2E5298CA527B47617DF61124BAB53A5446AB309A4F4,20121,200B0,5,Winter,Graduated,5
1000B5E1202E480B4DCDCD16AAA1430B34CDE402C6178DD75FFA4974D365FA2B,20103,Health,1,Fall,Fall-Health-1,1
1000B5E1202E480B4DCDCD16AAA1430B34CDE402C6178DD75FFA4974D365FA2B,20111,Health,2,Winter,Winter-Health-2,2
1000B5E1202E480B4DCDCD16AAA1430B34CDE402C6178DD75FFA4974D365FA2B,20113,Health,3,Fall,Fall-Health-3,3
1000B5E1202E480B4DCDCD16AAA1430B34CDE402C6178DD75FFA4974D365FA2B,20121,Health,4,Winter,Winter-Health-4,4
1000B5E1202E480B4DCDCD16AAA1430B34CDE402C6178DD75FFA4974D365FA2B,20123,Health,5,Fall,Fall-Health-5,5
1000B5E1202E480B4DCDCD16AAA1430B34CDE402C6178DD75FFA4974D365FA2B,20151,200B0,6,Winter,Graduated,6
10035975ED6063590AD91236DE63776AB118CB10B00FFC4E950927443A9AE978,20123,Health,1,Fall,Fall-Health-1,1
10035975ED6063590AD91236DE63776AB118CB10B00FFC4E950927443A9AE978,20131,Health,2,Winter,Winter-Health-2,2
10035975ED6063590AD91236DE63776AB118CB10B00FFC4E950927443A9AE978,20133,Health,3,Fall,Fall-Health-3,3
10035975ED6063590AD91236DE63776AB118CB10B00FFC4E950927443A9AE978,20141,Health,4,Winter,Winter-Health-4,4
10035975ED6063590AD91236DE63776AB118CB10B00FFC4E950927443A9AE978,20141,200B0,5,Winter,Graduated,5
10369A923CCC9DB1089D6865C3981CEC73B01EE51F80654D6808824A66679B0B,20103,Health,1,Fall,Fall-Health-1,1
10369A923CCC9DB1089D6865C3981CEC73B01EE51F80654D6808824A66679B0B,20103,200B0,2,Fall,Graduated,2
104876241624D62DE923284C6BEB41A659CE0B44EA05D6ED149F6D6E32A06160,20113,Pure,1,Fall,Fall-Pure-1,1
104876241624D62DE923284C6BEB41A659CE0B44EA05D6ED149F6D6E32A06160,20121,Pure,2,Winter,Winter-Pure-2,2
104876241624D62DE923284C6BEB41A659CE0B44EA05D6ED149F6D6E32A06160,20123,Pure,3,Fall,Fall-Pure-3,3
104876241624D62DE923284C6BEB41A659CE0B44EA05D6ED149F6D6E32A06160,20131,Pure,4,Winter,Winter-Pure-4,4
104876241624D62DE923284C6BEB41A659CE0B44EA05D6ED149F6D6E32A06160,20131,200B0,5,Winter,Graduated,5
1067C1B2EF02ACC7C72092F493E5EBCD2A7211CDE7A4919386D330EAEA921E8E,20103,Pure,1,Fall,Fall-Pure-1,1
1067C1B2EF02ACC7C72092F493E5EBCD2A7211CDE7A4919386D330EAEA921E8E,20111,Pure,2,Winter,Winter-Pure-2,2
1067C1B2EF02ACC7C72092F493E5EBCD2A7211CDE7A4919386D330EAEA921E8E,20113,Pure,3,Fall,Fall-Pure-3,3
1067C1B2EF02ACC7C72092F493E5EBCD2A7211CDE7A4919386D330EAEA921E8E,20121,Pure,4,Winter,Winter-Pure-4,4
1067C1B2EF02ACC7C72092F493E5EBCD2A7211CDE7A4919386D330EAEA921E8E,20121,200B0,5,Winter,Graduated,5
109DC9227A4B750F0E333B843C1A1DABDC848454AAB54DDF53D3F8F45DDEC611,20133,Pure,1,Fall,Fall-Pure-1,1
109DC9227A4B750F0E333B843C1A1DABDC848454AAB54DDF53D3F8F45DDEC611,20141,Pure,2,Winter,Winter-Pure-2,2
109DC9227A4B750F0E333B843C1A1DABDC848454AAB54DDF53D3F8F45DDEC611,20143,Pure,3,Fall,Fall-Pure-3,3
109DC9227A4B750F0E333B843C1A1DABDC848454AAB54DDF53D3F8F45DDEC611,20151,Pure,4,Winter,Winter-Pure-4,4
109DC9227A4B750F0E333B843C1A1DABDC848454AAB54DDF53D3F8F45DDEC611,20151,200B0,5,Winter,Graduated,5
109F86A77A519C1DD3B3925615ABE712CC2C08AA8CC0B03A48655223A304E0D3,20163,Enviro,1,Fall,Fall-Enviro-1,1
10C0BC375000A4CB32A8FD9D1C7AC4D7EB44B8C1CDC67C06C5BF66A3799F354D,20103,Pure,1,Fall,Fall-Pure-1,1
10C0BC375000A4CB32A8FD9D1C7AC4D7EB44B8C1CDC67C06C5BF66A3799F354D,20111,Pure,2,Winter,Winter-Pure-2,2
10C0BC375000A4CB32A8FD9D1C7AC4D7EB44B8C1CDC67C06C5BF66A3799F354D,20111,200B0,3,Winter,Graduated,3
10C5429A85FA1164C8773584D6E95D6931BE5F20CA487DB0A03ECD0BFCFF12A7,20133,Health,1,Fall,Fall-Health-1,1
10C5429A85FA1164C8773584D6E95D6931BE5F20CA487DB0A03ECD0BFCFF12A7,20133,Health,1,Fall,Out,2
10C7118B30871DE39DC312ECAC73AF9CC7164D196BDF1B944BB2C3081458841F,20153,ESP,1,Fall,Fall-ESP-1,1
10C7118B30871DE39DC312ECAC73AF9CC7164D196BDF1B944BB2C3081458841F,20153,ESP,1,Fall,Out,2
10DCEE1DDB40B0D4DA607248FC2AF49008817B5C07B603CD6B4CA89B2FA6E8F6,20103,Health,1,Fall,Fall-Health-1,1
10DCEE1DDB40B0D4DA607248FC2AF49008817B5C07B603CD6B4CA89B2FA6E8F6,20111,Health,2,Winter,Winter-Health-2,2
10DCEE1DDB40B0D4DA607248FC2AF49008817B5C07B603CD6B4CA89B2FA6E8F6,20113,Health,3,Fall,Fall-Health-3,3
10DCEE1DDB40B0D4DA607248FC2AF49008817B5C07B603CD6B4CA89B2FA6E8F6,20121,Health,4,Winter,Winter-Health-4,4
10DCEE1DDB40B0D4DA607248FC2AF49008817B5C07B603CD6B4CA89B2FA6E8F6,20121,200B0,5,Winter,Graduated,5
10DD32C526C89A2F019039115394584ED4A49615AAEF027B20234CBAAE1317B2,20163,Pure,1,Fall,Fall-Pure-1,1
10DD7F52D566D787A367A2738DE0E5874C35AF889A68FD4EF801E23509EACC51,20113,Pure,1,Fall,Fall-Pure-1,1
10DD7F52D566D787A367A2738DE0E5874C35AF889A68FD4EF801E23509EACC51,20121,Pure,2,Winter,Winter-Pure-2,2
10DD7F52D566D787A367A2738DE0E5874C35AF889A68FD4EF801E23509EACC51,20123,Pure,3,Fall,Fall-Pure-3,3
10DD7F52D566D787A367A2738DE0E5874C35AF889A68FD4EF801E23509EACC51,20131,Pure,4,Winter,Winter-Pure-4,4
10DD7F52D566D787A367A2738DE0E5874C35AF889A68FD4EF801E23509EACC51,20131,200B0,5,Winter,Graduated,5
10E298B6F62DAA94BCEA0898F7560E6EC762E7EEAB0BEACA13911DA17CA5413B,20123,Health,1,Fall,Fall-Health-1,1
10E298B6F62DAA94BCEA0898F7560E6EC762E7EEAB0BEACA13911DA17CA5413B,20131,Health,2,Winter,Winter-Health-2,2
10E298B6F62DAA94BCEA0898F7560E6EC762E7EEAB0BEACA13911DA17CA5413B,20131,Health,2,Winter,Out,3
10EAB11F64C0F35D3F4D95F41745882FA74815201552E40EE6954E4E62C14141,20141,Health,1,Winter,Winter-Health-1,1
10EAB11F64C0F35D3F4D95F41745882FA74815201552E40EE6954E4E62C14141,20143,Health,2,Fall,Fall-Health-2,2
10EAB11F64C0F35D3F4D95F41745882FA74815201552E40EE6954E4E62C14141,20143,Health,2,Fall,Out,3
10EC6F87CA69F33EDFFA0C8A98FA5F8C825FC7E067D19121BC29850883C8DEB6,20123,ESP,1,Fall,Fall-ESP-1,1
10EC6F87CA69F33EDFFA0C8A98FA5F8C825FC7E067D19121BC29850883C8DEB6,20123,ESP,1,Fall,Out,2
10EE2C9CE29205622EA20349473B6062D62A10CF7F2EADFDED758AF20B0AB7FA,20123,Enviro,1,Fall,Fall-Enviro-1,1
10EE2C9CE29205622EA20349473B6062D62A10CF7F2EADFDED758AF20B0AB7FA,20131,Enviro,2,Winter,Winter-Enviro-2,2
10EE2C9CE29205622EA20349473B6062D62A10CF7F2EADFDED758AF20B0AB7FA,20133,Enviro,3,Fall,Fall-Enviro-3,3
10EE2C9CE29205622EA20349473B6062D62A10CF7F2EADFDED758AF20B0AB7FA,20141,Enviro,4,Winter,Winter-Enviro-4,4
10EE2C9CE29205622EA20349473B6062D62A10CF7F2EADFDED758AF20B0AB7FA,20143,Enviro,5,Fall,Fall-Enviro-5,5
10EE2C9CE29205622EA20349473B6062D62A10CF7F2EADFDED758AF20B0AB7FA,20143,200B0,6,Fall,Graduated,6
11044F0CB32EFB2A33846153D18C0C8041F389210F026CBCABF4EF88E53F61BE,20143,Pure,1,Fall,Fall-Pure-1,1
11044F0CB32EFB2A33846153D18C0C8041F389210F026CBCABF4EF88E53F61BE,20151,Pure,2,Winter,Winter-Pure-2,2
11044F0CB32EFB2A33846153D18C0C8041F389210F026CBCABF4EF88E53F61BE,20153,Pure,3,Fall,Fall-Pure-3,3
11044F0CB32EFB2A33846153D18C0C8041F389210F026CBCABF4EF88E53F61BE,20161,Pure,4,Winter,Winter-Pure-4,4
11044F0CB32EFB2A33846153D18C0C8041F389210F026CBCABF4EF88E53F61BE,20161,200B0,5,Winter,Graduated,5
1107765CE290853C586A2DB282F179ED26FC7CB039B61FE1135B399FDCEE6D0C,20123,Health,1,Fall,Fall-Health-1,1
1107765CE290853C586A2DB282F179ED26FC7CB039B61FE1135B399FDCEE6D0C,20131,Health,2,Winter,Winter-Health-2,2
1107765CE290853C586A2DB282F179ED26FC7CB039B61FE1135B399FDCEE6D0C,20133,Health,3,Fall,Fall-Health-3,3
1107765CE290853C586A2DB282F179ED26FC7CB039B61FE1135B399FDCEE6D0C,20141,Health,4,Winter,Winter-Health-4,4
1107765CE290853C586A2DB282F179ED26FC7CB039B61FE1135B399FDCEE6D0C,20141,200B0,5,Winter,Graduated,5
1119CD710F5A994295675DECE4FB2C42D6E8383CDC3ED925148391B9873116DE,20163,Health,1,Fall,Fall-Health-1,1
1126C382FD368D666D601E93A573AFFBB7588096E838854C98C2D4F596667407,20123,Health,1,Fall,Fall-Health-1,1
1126C382FD368D666D601E93A573AFFBB7588096E838854C98C2D4F596667407,20131,Health,2,Winter,Winter-Health-2,2
1126C382FD368D666D601E93A573AFFBB7588096E838854C98C2D4F596667407,20133,Health,3,Fall,Fall-Health-3,3
1126C382FD368D666D601E93A573AFFBB7588096E838854C98C2D4F596667407,20141,Health,4,Winter,Winter-Health-4,4
1126C382FD368D666D601E93A573AFFBB7588096E838854C98C2D4F596667407,20141,200B0,5,Winter,Graduated,5
1150B5806A54853EFA032044928F2921152D8EB70D1A99119B48FCAD07A5A12F,20103,Pure,1,Fall,Fall-Pure-1,1
1150B5806A54853EFA032044928F2921152D8EB70D1A99119B48FCAD07A5A12F,20111,Pure,2,Winter,Winter-Pure-2,2
1150B5806A54853EFA032044928F2921152D8EB70D1A99119B48FCAD07A5A12F,20113,Pure,3,Fall,Fall-Pure-3,3
1150B5806A54853EFA032044928F2921152D8EB70D1A99119B48FCAD07A5A12F,20121,Pure,4,Winter,Winter-Pure-4,4
1150B5806A54853EFA032044928F2921152D8EB70D1A99119B48FCAD07A5A12F,20123,Pure,5,Fall,Fall-Pure-5,5
1150B5806A54853EFA032044928F2921152D8EB70D1A99119B48FCAD07A5A12F,20123,200B0,6,Fall,Graduated,6
115A6B124B49B157CFFC13998F7F59FA816C57BE9E6233576848C0E27DC45FAF,20133,Pure,1,Fall,Fall-Pure-1,1
115A6B124B49B157CFFC13998F7F59FA816C57BE9E6233576848C0E27DC45FAF,20141,Health,2,Winter,Winter-Health-2,2
115A6B124B49B157CFFC13998F7F59FA816C57BE9E6233576848C0E27DC45FAF,20143,Health,3,Fall,Fall-Health-3,3
115A6B124B49B157CFFC13998F7F59FA816C57BE9E6233576848C0E27DC45FAF,20151,Health,4,Winter,Winter-Health-4,4
115A6B124B49B157CFFC13998F7F59FA816C57BE9E6233576848C0E27DC45FAF,20151,200B0,5,Winter,Graduated,5
11607A37AD20A979DEAA88F4FBE416033A17C7B9C6B8B31CFCA9A44577B8655B,20143,Health,1,Fall,Fall-Health-1,1
11607A37AD20A979DEAA88F4FBE416033A17C7B9C6B8B31CFCA9A44577B8655B,20151,Health,2,Winter,Winter-Health-2,2
11607A37AD20A979DEAA88F4FBE416033A17C7B9C6B8B31CFCA9A44577B8655B,20153,Health,3,Fall,Fall-Health-3,3
11607A37AD20A979DEAA88F4FBE416033A17C7B9C6B8B31CFCA9A44577B8655B,20161,Health,4,Winter,Winter-Health-4,4
11607A37AD20A979DEAA88F4FBE416033A17C7B9C6B8B31CFCA9A44577B8655B,20161,200B0,5,Winter,Graduated,5
1160F260D454886BDC4987CD73011186716790C402A9355ACBC88FDB1173F25B,20133,Health,1,Fall,Fall-Health-1,1
1160F260D454886BDC4987CD73011186716790C402A9355ACBC88FDB1173F25B,20141,Health,2,Winter,Winter-Health-2,2
1160F260D454886BDC4987CD73011186716790C402A9355ACBC88FDB1173F25B,20143,Pure,3,Fall,Fall-Pure-3,3
1160F260D454886BDC4987CD73011186716790C402A9355ACBC88FDB1173F25B,20151,Pure,4,Winter,Winter-Pure-4,4
1160F260D454886BDC4987CD73011186716790C402A9355ACBC88FDB1173F25B,20151,200B0,5,Winter,Graduated,5
116442B8D70A978B27AB659154CC0F66D6C985E7C4B525E8EA529D8AFCA3A3EE,20163,Health,1,Fall,Fall-Health-1,1
116B3E88347C36DAFFFE9D6F552D3247EF1214BFDF3A872CE9E2C683A11B223F,20103,Pure,1,Fall,Fall-Pure-1,1
116B3E88347C36DAFFFE9D6F552D3247EF1214BFDF3A872CE9E2C683A11B223F,20111,Pure,2,Winter,Winter-Pure-2,2
116B3E88347C36DAFFFE9D6F552D3247EF1214BFDF3A872CE9E2C683A11B223F,20113,Pure,3,Fall,Fall-Pure-3,3
116B3E88347C36DAFFFE9D6F552D3247EF1214BFDF3A872CE9E2C683A11B223F,20121,Pure,4,Winter,Winter-Pure-4,4
116B3E88347C36DAFFFE9D6F552D3247EF1214BFDF3A872CE9E2C683A11B223F,20121,200B0,5,Winter,Graduated,5
11825BC64866F66A455C056B379DC5843453D52E7611DCA7188D331443E0A227,20103,Health,1,Fall,Fall-Health-1,1
11825BC64866F66A455C056B379DC5843453D52E7611DCA7188D331443E0A227,20111,Health,2,Winter,Winter-Health-2,2
11825BC64866F66A455C056B379DC5843453D52E7611DCA7188D331443E0A227,20113,Health,3,Fall,Fall-Health-3,3
11825BC64866F66A455C056B379DC5843453D52E7611DCA7188D331443E0A227,20121,Health,4,Winter,Winter-Health-4,4
11825BC64866F66A455C056B379DC5843453D52E7611DCA7188D331443E0A227,20121,Health,4,Winter,Out,5
1182C14BA00BFFD0192614F5F4BF79FE1D04DE3081A47C9C1125BEFF57DD018B,20103,Pure,1,Fall,Fall-Pure-1,1
1182C14BA00BFFD0192614F5F4BF79FE1D04DE3081A47C9C1125BEFF57DD018B,20111,Pure,2,Winter,Winter-Pure-2,2
1182C14BA00BFFD0192614F5F4BF79FE1D04DE3081A47C9C1125BEFF57DD018B,20111,200B0,3,Winter,Graduated,3
119B7E485A7EE80C0283D5A1A9E3933C5CE324262BB568DC2487E5EAB0CBA65F,20123,Pure,1,Fall,Fall-Pure-1,1
119B7E485A7EE80C0283D5A1A9E3933C5CE324262BB568DC2487E5EAB0CBA65F,20131,Pure,2,Winter,Winter-Pure-2,2
119B7E485A7EE80C0283D5A1A9E3933C5CE324262BB568DC2487E5EAB0CBA65F,20133,Pure,3,Fall,Fall-Pure-3,3
119B7E485A7EE80C0283D5A1A9E3933C5CE324262BB568DC2487E5EAB0CBA65F,20141,Pure,4,Winter,Winter-Pure-4,4
119B7E485A7EE80C0283D5A1A9E3933C5CE324262BB568DC2487E5EAB0CBA65F,20141,200B0,5,Winter,Graduated,5
11AAC4101AEBCD3BA89F5A0CC75D4A3802920C5F011C72E76D55748B8E6A3827,20163,ESP,1,Fall,Fall-ESP-1,1
11C8ED9CB209B6878D1B0C03048DC9A16BA8039F028443DCF8C035B02FB2743C,20133,Health,1,Fall,Fall-Health-1,1
11C8ED9CB209B6878D1B0C03048DC9A16BA8039F028443DCF8C035B02FB2743C,20141,Health,2,Winter,Winter-Health-2,2
11C8ED9CB209B6878D1B0C03048DC9A16BA8039F028443DCF8C035B02FB2743C,20141,Health,2,Winter,Out,3
11D588F22271796BAAB99D7A69AB63B8499947FBC40AD688F6399A1745127381,20103,Health,1,Fall,Fall-Health-1,1
11D588F22271796BAAB99D7A69AB63B8499947FBC40AD688F6399A1745127381,20111,Health,2,Winter,Winter-Health-2,2
11D588F22271796BAAB99D7A69AB63B8499947FBC40AD688F6399A1745127381,20113,Health,3,Fall,Fall-Health-3,3
11D588F22271796BAAB99D7A69AB63B8499947FBC40AD688F6399A1745127381,20121,Health,4,Winter,Winter-Health-4,4
11D588F22271796BAAB99D7A69AB63B8499947FBC40AD688F6399A1745127381,20121,200B0,5,Winter,Graduated,5
11D5BA16B814DB88C0BA8E5A781BAB110ABC52C539EAFAFAD94D59B083A999AA,20123,Pure,1,Fall,Fall-Pure-1,1
11D5BA16B814DB88C0BA8E5A781BAB110ABC52C539EAFAFAD94D59B083A999AA,20131,Pure,2,Winter,Winter-Pure-2,2
11D5BA16B814DB88C0BA8E5A781BAB110ABC52C539EAFAFAD94D59B083A999AA,20133,Pure,3,Fall,Fall-Pure-3,3
11D5BA16B814DB88C0BA8E5A781BAB110ABC52C539EAFAFAD94D59B083A999AA,20141,Pure,4,Winter,Winter-Pure-4,4
11D5BA16B814DB88C0BA8E5A781BAB110ABC52C539EAFAFAD94D59B083A999AA,20141,200B0,5,Winter,Graduated,5
11DAA761578469DB4885633D37BEE0D76AFDED69F6AE0CE6F6E8FED7CDED7B20,20163,Pure,1,Fall,Fall-Pure-1,1
11E5E08C00C253E87CBD0EB7983F15028E53CCFB0AB2AB08711F1991A6093C69,20163,Health,1,Fall,Fall-Health-1,1
1210174CAF3F0D3B4D914AFB41605EBA5822931FACAD25F243DA125FD8610938,20153,Pure,1,Fall,Fall-Pure-1,1
1210174CAF3F0D3B4D914AFB41605EBA5822931FACAD25F243DA125FD8610938,20161,Pure,2,Winter,Winter-Pure-2,2
1210174CAF3F0D3B4D914AFB41605EBA5822931FACAD25F243DA125FD8610938,20163,Pure,3,Fall,Fall-Pure-3,3
1212509C1C45F1508349FA8650E6D3CDFB6D79713E1AFD591B4EF623CC2AF832,20113,Health,1,Fall,Fall-Health-1,1
1212509C1C45F1508349FA8650E6D3CDFB6D79713E1AFD591B4EF623CC2AF832,20121,Health,2,Winter,Winter-Health-2,2
1212509C1C45F1508349FA8650E6D3CDFB6D79713E1AFD591B4EF623CC2AF832,20123,Health,3,Fall,Fall-Health-3,3
1212509C1C45F1508349FA8650E6D3CDFB6D79713E1AFD591B4EF623CC2AF832,20131,Health,4,Winter,Winter-Health-4,4
1212509C1C45F1508349FA8650E6D3CDFB6D79713E1AFD591B4EF623CC2AF832,20131,200B0,5,Winter,Graduated,5
1213E45E599819ABB20CA1FFFEB86D2797305F1D2E8A45CFC3C511610915C4DB,20163,Pure,1,Fall,Fall-Pure-1,1
1226CD5E6CB61B6A23B5860A62A0D2B5ADD3C856D8DB1D2E58A13728827F8D9F,20113,Health,1,Fall,Fall-Health-1,1
1226CD5E6CB61B6A23B5860A62A0D2B5ADD3C856D8DB1D2E58A13728827F8D9F,20121,Health,2,Winter,Winter-Health-2,2
1226CD5E6CB61B6A23B5860A62A0D2B5ADD3C856D8DB1D2E58A13728827F8D9F,20123,Health,3,Fall,Fall-Health-3,3
1226CD5E6CB61B6A23B5860A62A0D2B5ADD3C856D8DB1D2E58A13728827F8D9F,20131,Health,4,Winter,Winter-Health-4,4
